# No. res, res sizes (min), (max), echo values (min), (max), spectral values (min), (max), weightin (min), (max), dimsrec (min), (max), reg., NRMSE (mean), (std)
8,300,300,0.500,0.100,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-04,0.7872,7.112781e-02
8,300,300,0.500,0.100,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-06,0.5241,4.986339e-02
8,300,300,0.500,0.100,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-02,0.6873,1.799945e-01
8,300,300,0.500,0.100,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-04,0.7828,2.079834e-02
8,300,300,0.500,0.100,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-06,0.5387,7.426462e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-02,0.7386,2.427068e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-04,0.7634,1.442811e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-06,0.3012,1.895573e-01
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-02,0.7413,1.992243e-01
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-04,0.7216,8.219429e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-06,0.8778,1.223891e-01
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-02,0.8459,6.281193e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-04,0.7081,6.638421e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-06,0.4457,2.361542e-01
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-02,0.8142,1.373401e-01
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-04,0.7645,8.874787e-02
8,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-06,0.5125,5.672213e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-02,1.0869,2.859839e-01
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-04,0.7795,5.943033e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-06,0.8540,3.035266e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-02,1.0363,1.424498e-01
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-04,0.8410,6.320695e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-06,0.7344,9.661706e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-02,0.9714,3.339733e-01
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-04,0.8488,2.665573e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-06,0.8693,1.847184e-01
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-02,0.8446,2.031872e-01
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-04,0.8010,3.423993e-02
8,300,300,0.100,0.800,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-06,0.8260,2.514580e-01
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-02,0.9467,5.098972e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-04,0.8439,9.908716e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-06,0.8148,8.058415e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-02,1.0766,1.057840e-01
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-04,0.6983,2.194934e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-06,0.8066,1.381497e-01
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-02,0.9363,8.918003e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-04,0.8275,1.566977e-01
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-06,0.7981,7.742233e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-02,0.9372,2.637402e-01
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-04,0.9470,1.382647e-02
8,300,300,0.100,0.800,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-06,0.6792,2.581745e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-02,0.9490,1.152107e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-04,0.7396,6.986897e-02
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-06,0.8253,1.231701e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,1.00e-02,0.7747,1.287874e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,1.00e-04,0.8836,9.343183e-02
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,1.00e-06,0.8165,9.832758e-02
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,1.00e-02,1.0416,2.778724e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,1.00e-04,0.7822,2.024313e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,1.00e-06,0.7573,6.715623e-02
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,30.000,80.000,1.00e-02,1.0110,2.525353e-01
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,30.000,80.000,1.00e-04,0.7608,8.560238e-02
8,300,300,0.100,0.800,0.300,0.900,0.500,0.500,30.000,80.000,1.00e-06,0.8000,7.917595e-02
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,1.00e-02,1.3881,5.271086e-02
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,1.00e-04,0.8461,1.020029e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,1.00e-06,0.8365,1.258018e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,1.00e-02,1.1139,1.341471e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,1.00e-04,0.8663,1.515361e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,1.00e-06,0.8888,1.287022e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-02,1.0752,2.513158e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-04,0.6434,1.386518e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-06,0.8657,1.150896e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-02,0.8253,2.308303e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-04,0.8726,1.205198e-01
8,300,300,0.100,0.800,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-06,0.9168,1.677026e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-02,0.9399,1.484017e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-04,0.8741,1.059360e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-06,0.7345,1.435060e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-02,1.0453,9.906893e-02
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-04,0.8575,7.482939e-02
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-06,0.7543,1.817514e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-02,1.1437,2.670835e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-04,0.8153,1.083575e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-06,0.6555,1.572684e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-02,0.9895,2.949867e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-04,0.7560,1.189983e-01
8,300,300,0.100,0.800,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-06,0.7865,6.858587e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-02,1.3146,1.491129e-01
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-04,0.6582,4.087271e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,1.00e-06,0.7263,2.299454e-01
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-02,1.3694,1.724466e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-04,0.6500,6.475956e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,1.00e-06,0.6300,1.661425e-01
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-02,1.3737,9.493936e-03
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-04,0.7469,4.746518e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,1.00e-06,0.7593,2.881219e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-02,1.2753,6.060925e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-04,0.6489,5.198189e-02
8,300,300,0.400,0.400,0.400,1.200,0.500,0.500,30.000,80.000,1.00e-06,0.6367,1.058881e-01
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-02,1.3801,5.432612e-03
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-04,0.5925,1.937404e-02
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,1.00e-06,0.7762,1.647081e-01
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-02,1.3567,7.740372e-02
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-04,0.7057,2.873545e-01
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,1.00e-06,0.7642,5.371457e-02
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-02,1.3357,8.241427e-02
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-04,0.8055,8.391016e-02
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,1.00e-06,0.8126,1.795155e-01
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-02,1.3865,9.446029e-03
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-04,0.5802,3.638590e-01
8,300,300,0.400,0.400,1.200,0.400,0.500,0.500,30.000,80.000,1.00e-06,0.3862,7.773285e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-02,1.3725,1.444249e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-04,0.6600,5.729399e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,1.00e-06,0.7742,1.225849e-01
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,1.00e-02,1.3779,3.203975e-03
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,1.00e-04,0.6997,6.919301e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,1.00e-06,0.7491,1.549017e-01
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,1.00e-02,1.3889,2.455946e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,1.00e-04,0.6893,1.268238e-01
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,1.00e-06,0.7366,6.275155e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,30.000,80.000,1.00e-02,1.2595,1.747758e-01
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,30.000,80.000,1.00e-04,0.6701,4.973471e-02
8,300,300,0.400,0.400,0.300,0.900,0.500,0.500,30.000,80.000,1.00e-06,0.7409,1.218598e-01
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,1.00e-02,1.3926,1.625656e-02
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,1.00e-04,0.6062,3.078090e-01
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,1.00e-06,0.8552,1.238751e-01
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,1.00e-02,1.3669,4.327982e-02
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,1.00e-04,0.7796,2.455037e-01
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,1.00e-06,0.6469,1.129436e-01
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-02,1.3116,9.602775e-02
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-04,0.6638,4.894951e-02
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,1.00e-06,0.7328,1.102535e-01
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-02,1.3430,7.822241e-02
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-04,0.8103,9.776685e-02
8,300,300,0.400,0.400,0.900,0.300,0.500,0.500,30.000,80.000,1.00e-06,0.6086,1.579718e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-02,1.3824,1.269449e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-04,0.8023,6.203068e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,60.000,60.000,1.00e-06,0.5402,2.410836e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-02,1.3719,1.549185e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-04,0.7235,8.149628e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,100.000,10.000,1.00e-06,0.8792,2.018728e-01
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-02,1.2437,8.838943e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-04,0.9045,2.066189e-01
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,10.000,100.000,1.00e-06,0.6795,6.490946e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-02,1.3758,1.396935e-02
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-04,0.6051,2.295904e-01
8,300,300,0.400,0.400,1.000,0.700,0.500,0.500,30.000,80.000,1.00e-06,0.4391,2.929794e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,1.00e-02,1.0954,1.491183e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,1.00e-04,1.1770,2.198857e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,1.00e-06,1.3136,3.453142e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,1.00e-02,1.1203,9.564441e-02
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,1.00e-04,1.3612,1.228824e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,1.00e-06,66667.0900,4.713985e+04
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,1.00e-02,1.2390,1.502516e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,1.00e-04,136.4571,1.912347e+02
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,1.00e-06,33334.1009,4.713991e+04
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,30.000,80.000,1.00e-02,1.2529,1.898427e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,30.000,80.000,1.00e-04,1.4299,2.014364e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,30.000,80.000,1.00e-06,1.0360,2.398706e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,1.00e-02,1.3546,7.422790e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,1.00e-04,1.1591,2.920231e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,1.00e-06,1.2441,2.224937e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,1.00e-02,28.4331,3.853620e+01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,1.00e-04,1.1630,2.347679e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,1.00e-06,1.2559,1.476717e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,1.00e-02,1.0923,4.710590e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,1.00e-04,1.3942,2.865834e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,1.00e-06,10.2400,1.241772e+01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,30.000,80.000,1.00e-02,4.9776,5.145471e+00
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,30.000,80.000,1.00e-04,1.2240,2.869363e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,30.000,80.000,1.00e-06,20.1709,1.521365e+01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,1.00e-02,1.4580,1.217542e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,1.00e-04,1.2681,1.964299e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,1.00e-06,1.5165,1.318263e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,1.00e-02,1.2258,2.993267e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,1.00e-04,1.1674,2.736716e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,1.00e-06,66667.1322,4.713979e+04
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,1.00e-02,1.3600,7.387456e-02
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,1.00e-04,260.0520,3.660075e+02
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,1.00e-06,66666.9591,4.714004e+04
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,30.000,80.000,1.00e-02,25.7632,3.425840e+01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,30.000,80.000,1.00e-04,230.8233,3.248423e+02
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,30.000,80.000,1.00e-06,1.4231,1.545609e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,1.00e-02,0.9028,2.934583e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,1.00e-04,0.9720,2.582599e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,1.00e-06,28.4450,3.094424e+01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,1.00e-02,16.1601,2.181438e+01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,1.00e-04,1.1924,2.578845e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,1.00e-06,6.7795,7.842781e+00
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,1.00e-02,1.3204,3.003623e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,1.00e-04,1.3916,1.099630e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,1.00e-06,66667.1839,4.713972e+04
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,30.000,80.000,1.00e-02,1.3603,1.646242e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,30.000,80.000,1.00e-04,1.3320,1.593270e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,30.000,80.000,1.00e-06,7.4982,8.479644e+00
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,60.000,60.000,1.00e-02,1.4281,1.039803e-01
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,60.000,60.000,1.00e-04,1.5253,7.881467e-02
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,60.000,60.000,1.00e-06,33333.9701,4.714000e+04
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,100.000,10.000,1.00e-02,1.0508,2.935223e-01
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,100.000,10.000,1.00e-04,1.2646,1.644287e-01
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,100.000,10.000,1.00e-06,33363.0653,4.711944e+04
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,10.000,100.000,1.00e-02,23.7905,3.141050e+01
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,10.000,100.000,1.00e-04,114.1945,1.598619e+02
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,10.000,100.000,1.00e-06,10.1682,1.254890e+01
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,30.000,80.000,1.00e-02,1.0820,8.905694e-02
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,30.000,80.000,1.00e-04,99.2796,1.386685e+02
8,500,100,0.850,0.100,1.000,0.700,1.000,0.500,30.000,80.000,1.00e-06,33334.1508,4.713987e+04
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,1.00e-02,0.6364,5.395401e-02
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,1.00e-04,0.8161,1.502660e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,1.00e-06,0.8010,1.932381e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,1.00e-02,1.1353,1.228471e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,1.00e-04,0.8419,1.849777e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,1.00e-06,0.6877,7.851120e-02
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,1.00e-02,0.8424,5.540180e-02
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,1.00e-04,0.9151,1.222391e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,1.00e-06,0.8252,1.052097e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,1.00e-02,0.9176,2.186574e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,1.00e-04,0.8904,2.082631e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,1.00e-06,1.0228,2.265437e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,1.00e-02,1.0295,2.564368e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,1.00e-04,0.8464,1.819160e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,1.00e-06,0.8706,4.840274e-02
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,1.00e-02,1.2464,1.396052e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,1.00e-04,1.1009,2.219523e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,1.00e-06,1.0977,2.514441e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,1.00e-02,0.7208,1.020847e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,1.00e-04,0.9517,2.866443e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,1.00e-06,0.9988,1.130374e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,1.00e-02,1.2815,2.083477e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,1.00e-04,0.8296,2.239168e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,1.00e-06,1.0338,9.296485e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,1.00e-02,0.7624,4.232412e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,1.00e-04,0.8708,3.647388e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,1.00e-06,0.6742,1.318287e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,1.00e-02,0.9854,1.917020e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,1.00e-04,0.7220,1.132864e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,1.00e-06,0.9435,1.959765e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,1.00e-02,0.9091,5.603825e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,1.00e-04,0.8221,9.584894e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,1.00e-06,1.0003,1.066389e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,30.000,80.000,1.00e-02,0.7817,8.713609e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,30.000,80.000,1.00e-04,1.0621,2.166706e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,30.000,80.000,1.00e-06,0.7082,7.598765e-02
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,1.00e-02,0.5401,1.605017e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,1.00e-04,0.7794,4.625806e-02
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,1.00e-06,0.7769,1.126124e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,1.00e-02,1.1912,1.720985e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,1.00e-04,0.8446,9.263130e-02
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,1.00e-06,0.9028,3.010143e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,10.000,100.000,1.00e-02,0.8272,9.203854e-02
